Genotype,Fieldplot,Replicate,FOV,image_name,index,label,stoma_area,x_center,y_center,width,length,angle,ellipse_area,R2,length_width_ratio,note
Z019E0047,496,1,3,496_leaf1_3,28,496_leaf1_3.tif_28,745.8496094,97.71205359,181.1991833,24.27878961,39.20747594,2.975825407,747.6284124,0.764589707,1.614885938,0
Z019E0047,496,1,3,496_leaf1_3,29,496_leaf1_3.tif_29,572.5097656,195.3245813,28.72486643,22.34642948,32.92547569,3.115725187,577.8699095,0.798105677,1.473411031,0
Z019E0047,496,1,3,496_leaf1_3,30,496_leaf1_3.tif_30,855.7128906,60.04555121,33.36937203,25.48831504,42.89587576,3.076621236,858.7100515,0.862960769,1.682962396,0
Z019E0047,496,1,3,496_leaf1_3,31,496_leaf1_3.tif_31,731.2011719,330.4990234,472.6489995,21.56417073,43.40002374,2.945201478,735.0427697,0.479448557,2.012598782,0
Z019E0047,496,1,3,496_leaf1_3,32,496_leaf1_3.tif_32,618.8964844,276.3896158,24.98931946,20.39732342,38.90922573,2.991572974,623.3265879,0.719325873,1.907565269,0
Z019E0047,496,1,3,496_leaf1_3,33,496_leaf1_3.tif_33,821.5332031,254.878607,199.9117355,22.16175104,47.67887117,2.878646203,829.8888273,-0.712546754,2.151403609,0
Z019E0047,496,1,3,496_leaf1_3,34,496_leaf1_3.tif_34,836.1816406,333.0279911,287.6426113,24.85499285,42.95015404,3.032933049,838.4327804,0.796447925,1.728029226,0
Z019E0047,496,1,3,496_leaf1_3,35,496_leaf1_3.tif_35,821.5332031,254.2483,359.6060903,25.87996792,40.49521386,2.988012586,823.1089272,0.700619837,1.564731996,0
Z019E0047,496,1,3,496_leaf1_3,36,496_leaf1_3.tif_36,330.8105469,507.7518724,496.3860901,23.92132531,18.24320261,0.194043826,342.7490029,0.086855535,0.76263344,edge
Z019E0047,496,1,3,496_leaf1_3,37,496_leaf1_3.tif_37,269.7753906,507.8017238,86.44163485,20.07397506,17.70534248,2.744566656,279.1435476,0.359759858,0.882004806,edge
Z019E0047,496,1,3,496_leaf1_3,38,496_leaf1_3.tif_38,333.2519531,28.0846575,458.8905513,17.01101126,25.27621391,2.843075889,337.7007581,0.744328089,1.485873681,noise
Z019E0047,496,1,3,496_leaf1_3,39,496_leaf1_3.tif_39,926.5136719,70.55796981,284.1407598,27.98036338,42.19584669,3.014557331,927.2843656,0.635373461,1.508052133,0
Z019E0047,496,1,3,496_leaf1_3,40,496_leaf1_3.tif_40,928.9550781,127.2619775,476.0379669,25.26599626,46.87806082,3.016826399,930.2420068,0.731237102,1.855381452,0
Z019E0047,496,1,3,496_leaf1_3,41,496_leaf1_3.tif_41,936.2792969,314.1225758,196.3623183,25.44551768,46.959321,0.064426911,938.4755898,0.81222136,1.845484992,0
Z019E0047,496,1,3,496_leaf1_3,42,496_leaf1_3.tif_42,831.2988281,148.6824671,502.3392987,26.11328548,40.76359062,3.09529429,836.0337875,0.773210524,1.561028797,0
Z019E0047,496,1,3,496_leaf1_3,43,496_leaf1_3.tif_43,858.1542969,405.7608422,83.9163693,25.58215378,42.92779709,0.012708962,862.51288,0.7473887,1.678036863,0
Z019E0047,496,1,3,496_leaf1_3,44,496_leaf1_3.tif_44,731.2011719,212.3019407,92.07736216,24.17320642,38.65412401,0.040948363,733.8714248,0.843534902,1.599048274,0
Z019E0047,496,1,3,496_leaf1_3,45,496_leaf1_3.tif_45,850.8300781,289.056128,266.2135294,27.29593869,39.86850504,3.058761218,854.7081919,0.858767226,1.460602088,0
Z019E0047,496,1,3,496_leaf1_3,46,496_leaf1_3.tif_46,723.8769531,190.2910872,360.6318695,22.02059852,42.12785901,2.976702345,728.5986943,0.79181265,1.913111443,0
Z019E0047,496,1,3,496_leaf1_3,47,496_leaf1_3.tif_47,845.9472656,425.9002759,350.4491817,24.76292695,43.61715633,3.10873748,848.2994895,0.686957116,1.761389371,0
Z019E0047,496,1,3,496_leaf1_3,48,496_leaf1_3.tif_48,758.0566406,108.5108519,33.01674411,23.975416,40.37518541,3.095468779,760.2747418,0.8144157,1.684024395,0
Z019E0047,496,1,3,496_leaf1_3,49,496_leaf1_3.tif_49,914.3066406,412.7730408,285.201005,26.22761038,44.38704567,0.016808963,914.333948,0.807877858,1.692378567,0
Z019E0047,496,1,3,496_leaf1_3,50,496_leaf1_3.tif_50,809.3261719,40.82020663,369.4653406,23.84581143,43.28254415,3.047756746,810.6152453,0.709519619,1.815100496,0
Z019E0047,496,1,3,496_leaf1_3,51,496_leaf1_3.tif_51,687.2558594,10.07811347,123.7234715,25.92064879,34.30612232,3.057270474,698.4050658,0.541338101,1.323505542,edge
Z019E0047,496,1,3,496_leaf1_3,52,496_leaf1_3.tif_52,767.8222656,138.0430801,386.7367363,25.08164032,39.05917589,2.96376174,769.4296057,0.807339555,1.557281557,0
Z019E0047,496,1,3,496_leaf1_3,53,496_leaf1_3.tif_53,726.3183594,191.9120937,114.2780768,23.52774838,39.45183067,3.124688856,729.0165854,0.834946185,1.676821344,0
Z019E0047,496,1,3,496_leaf1_3,54,496_leaf1_3.tif_54,733.6425781,501.672396,284.3854639,24.74533938,38.15612474,2.925859736,741.5621515,0.673000428,1.541951968,edge
Z019E0047,496,1,3,496_leaf1_3,55,496_leaf1_3.tif_55,872.8027344,274.4212705,476.3769071,24.49317928,45.44462167,0.028475774,874.2135528,0.765316331,1.855399054,0
Z019E0047,496,1,3,496_leaf1_3,56,496_leaf1_3.tif_56,784.9121094,467.1311048,170.1532172,24.18330496,41.64469208,3.066625282,790.9794294,0.750993337,1.722043043,0
Z019E0047,496,1,3,496_leaf1_3,57,496_leaf1_3.tif_57,728.7597656,467.0548962,83.30363565,24.34182088,38.38429826,3.092177014,733.831836,0.775440695,1.576886891,0
Z019E0047,496,1,3,496_leaf1_3,58,496_leaf1_3.tif_58,731.2011719,373.6904633,108.1934744,23.92117981,39.22770207,2.980839667,736.9963638,0.830935003,1.639873216,0
Z019E0047,496,1,3,496_leaf1_3,59,496_leaf1_3.tif_59,919.1894531,113.4462763,362.8522777,26.39064464,44.44609562,3.009417846,921.2415056,0.885016404,1.684161044,0
Z019E0047,496,1,3,496_leaf1_3,60,496_leaf1_3.tif_60,709.2285156,380.0423951,20.71030756,23.18358107,39.26119841,3.134267326,714.8813277,0.742692564,1.69349154,0
Z019E0047,496,1,3,496_leaf1_3,61,496_leaf1_3.tif_61,765.3808594,377.6575109,352.7328961,24.41983311,39.94264131,2.937843196,766.0715841,0.751768442,1.635663976,0
Z019E0047,496,1,3,496_leaf1_3,62,496_leaf1_3.tif_62,865.4785156,474.6901541,195.8764789,26.59511894,41.62827337,2.9336335,869.5212825,0.781325841,1.565259906,0
Z019E0047,496,1,3,496_leaf1_3,63,496_leaf1_3.tif_63,921.6308594,391.8236188,197.5574171,27.97986622,41.96171267,3.067825906,922.1227158,0.860532918,1.499710983,0
Z019E0047,496,1,3,496_leaf1_3,64,496_leaf1_3.tif_64,687.2558594,233.3041686,25.3242356,24.28213366,36.35832305,0.141514102,693.3947847,0.740766082,1.497328182,0
Z019E0047,496,1,3,496_leaf1_3,65,496_leaf1_3.tif_65,777.5878906,363.3738536,261.871317,24.36271894,40.80051117,3.112909533,780.6947169,0.797823463,1.674710909,0
Z019E0047,496,1,3,496_leaf1_3,66,496_leaf1_3.tif_66,872.8027344,233.622393,177.6363808,27.53887881,40.5448936,0.041852611,876.944889,0.706458744,1.472278297,0
Z019E0047,496,1,3,496_leaf1_3,67,496_leaf1_3.tif_67,826.4160156,210.5223364,384.8955155,24.74018976,42.73061182,2.967076311,830.2942281,0.761007901,1.727173973,0
Z019E0047,496,1,3,496_leaf1_3,68,496_leaf1_3.tif_68,633.5449219,339.6590592,23.58243075,22.37832543,36.20040913,3.125922981,636.2546149,0.788207287,1.61765496,0
Z019E0047,496,1,3,496_leaf1_3,69,496_leaf1_3.tif_69,872.8027344,191.0536803,479.0077213,26.27840726,42.29169659,3.092809011,872.8588673,0.832209448,1.60937062,0
Z019E0047,496,1,3,496_leaf1_3,70,496_leaf1_3.tif_70,772.7050781,283.2919725,382.6165421,26.88750984,36.59597648,2.932909766,772.8119045,0.773473079,1.361077195,0
Z019E0047,496,1,3,496_leaf1_3,71,496_leaf1_3.tif_71,718.9941406,83.87590056,504.1650907,23.39121783,39.25498242,2.942952617,721.1697504,0.814557387,1.678193188,edge
Z019E0047,496,1,3,496_leaf1_3,72,496_leaf1_3.tif_72,560.3027344,92.55498573,120.5786196,22.00020132,32.57581466,0.02851177,562.8748209,0.831623471,1.480705298,0
Z019E0047,496,1,3,496_leaf1_3,73,496_leaf1_3.tif_73,760.4980469,43.18154287,184.5257391,25.93611467,37.70923905,2.978595938,768.1438674,0.800197283,1.453927835,0
Z019E0047,496,1,3,496_leaf1_3,74,496_leaf1_3.tif_74,853.2714844,484.2081541,352.0811668,25.6550774,42.56982903,2.983339762,857.7586702,0.656477386,1.659313997,0
Z019E0047,496,1,3,496_leaf1_3,75,496_leaf1_3.tif_75,604.2480469,429.9022342,18.73345193,20.36980733,38.29897362,3.063926508,612.7226544,0.319348048,1.880183401,0
Z019E0047,496,1,3,496_leaf1_3,76,496_leaf1_3.tif_76,689.6972656,491.9750156,261.1129542,22.97729058,38.50892494,2.979305221,694.9444526,0.474004111,1.675955866,0
Z019E0047,496,1,3,496_leaf1_3,77,496_leaf1_3.tif_77,804.4433594,161.6898755,179.2109183,24.25638272,42.33077146,2.91446423,806.4400745,0.783134616,1.745139494,0
Z019E0047,496,1,3,496_leaf1_3,78,496_leaf1_3.tif_78,867.9199219,343.9087081,493.3189046,28.33619742,39.31860262,2.918691591,875.0432631,0.774691287,1.387575123,0
Z019E0047,496,1,3,496_leaf1_3,79,496_leaf1_3.tif_79,777.5878906,435.10991,259.868904,24.95177563,39.83608214,0.086506745,780.6708389,0.826182013,1.596522938,0
Z019E0047,496,1,4,496_leaf1_4,1,496_leaf1_4.tif_1,640.8691406,143.8974818,344.2792633,23.41436413,35.07242045,0.104071342,644.9677334,0.813842277,1.497901897,0
Z019E0047,496,1,4,496_leaf1_4,2,496_leaf1_4.tif_2,667.7246094,283.3098742,176.6629558,22.38128391,38.18314706,0.037326772,671.1917319,0.85224916,1.706030235,0
Z019E0047,496,1,4,496_leaf1_4,3,496_leaf1_4.tif_3,640.8691406,48.15688226,149.8021116,25.52962341,32.10145954,0.154870581,643.663776,0.820091302,1.257420019,0
Z019E0047,496,1,4,496_leaf1_4,4,496_leaf1_4.tif_4,631.1035156,154.8642939,284.2936224,20.42934979,39.51098395,0.127250504,633.9606048,0.809800121,1.93403042,0
Z019E0047,496,1,4,496_leaf1_4,5,496_leaf1_4.tif_5,799.5605469,166.6364748,458.6843283,24.6590753,41.43745558,3.097975206,802.527177,0.739438173,1.680414009,0
Z019E0047,496,1,4,496_leaf1_4,6,496_leaf1_4.tif_6,689.6972656,378.4830791,282.2017886,23.59961005,37.32280505,0.152562397,691.7815651,0.834231372,1.581500922,0
Z019E0047,496,1,4,496_leaf1_4,7,496_leaf1_4.tif_7,863.0371094,398.9534823,333.4980149,26.74582919,41.17484075,2.877917889,864.9238568,0.588453023,1.539486417,0
Z019E0047,496,1,4,496_leaf1_4,8,496_leaf1_4.tif_8,670.1660156,113.7874366,282.7159675,22.12030624,38.69078271,3.10678339,672.1845593,0.815568729,1.74910701,0
Z019E0047,496,1,4,496_leaf1_4,9,496_leaf1_4.tif_9,914.3066406,283.6278997,431.7340342,26.14920985,44.56319754,2.950454467,915.2185138,0.467500168,1.704189067,0
Z019E0047,496,1,4,496_leaf1_4,10,496_leaf1_4.tif_10,755.6152344,254.725831,62.81911332,24.30846361,39.62563668,3.077100786,756.5256288,0.783319007,1.630116873,0
Z019E0047,496,1,4,496_leaf1_4,11,496_leaf1_4.tif_11,758.0566406,156.4109699,433.1800817,23.6359641,41.03658704,3.028835832,761.7885431,0.729918293,1.736192646,0
Z019E0047,496,1,4,496_leaf1_4,12,496_leaf1_4.tif_12,745.8496094,455.5961567,331.5538015,24.5273072,38.85245833,2.90191189,748.4421802,0.837031192,1.584049077,0
Z019E0047,496,1,4,496_leaf1_4,13,496_leaf1_4.tif_13,794.6777344,420.3285231,55.25458186,26.36769921,38.46071372,3.023018383,796.4884024,0.864292949,1.458629872,0
Z019E0047,496,1,4,496_leaf1_4,14,496_leaf1_4.tif_14,694.5800781,296.1108082,153.0883365,24.09980325,36.87109056,0.077172633,697.8938343,0.810996854,1.52993326,0
Z019E0047,496,1,4,496_leaf1_4,15,496_leaf1_4.tif_15,589.5996094,242.9204656,285.8590105,21.80161306,34.5751204,0.037117324,592.0279491,0.59285633,1.585897351,0
Z019E0047,496,1,4,496_leaf1_4,16,496_leaf1_4.tif_16,877.6855469,383.9387554,452.9022514,23.79660616,47.08454685,3.115572497,880.0012711,0.705262251,1.978624453,0
Z019E0047,496,1,4,496_leaf1_4,17,496_leaf1_4.tif_17,758.0566406,330.674755,173.7764914,26.47200262,36.62965401,0.054750482,761.5694162,0.83121141,1.383712994,0
Z019E0047,496,1,4,496_leaf1_4,18,496_leaf1_4.tif_18,655.5175781,470.6287969,146.302896,26.42216954,31.68462698,2.954838632,657.5169529,0.890204632,1.199168256,0
Z019E0047,496,1,4,496_leaf1_4,19,496_leaf1_4.tif_19,870.3613281,328.9490992,59.65993035,24.96720568,44.37052532,0.058844697,870.0703937,0.802546017,1.777152233,0
Z019E0047,496,1,4,496_leaf1_4,20,496_leaf1_4.tif_20,411.3769531,506.8858016,281.3222134,24.89839113,21.8265322,0.217327649,426.8211256,0.001416746,0.8766242,edge
Z019E0047,496,1,4,496_leaf1_4,21,496_leaf1_4.tif_21,960.6933594,354.5776348,425.2416157,26.16061926,46.77724918,3.055726676,961.1088591,0.795898403,1.788078818,0
Z019E0047,496,1,4,496_leaf1_4,22,496_leaf1_4.tif_22,770.2636719,238.3967284,176.8699689,26.543015,37.38897708,0.113242618,779.4418448,0.082273095,1.408618315,0
Z019E0047,496,1,4,496_leaf1_4,23,496_leaf1_4.tif_23,675.0488281,57.16229055,259.3714458,23.14579306,37.42128708,0.011896113,680.2689804,0.756877097,1.616764091,0
Z019E0047,496,1,4,496_leaf1_4,24,496_leaf1_4.tif_24,621.3378906,297.7873901,262.3731912,23.63773109,33.63071336,3.122349291,624.3552222,0.822401599,1.422755561,0
Z019E0047,496,1,4,496_leaf1_4,25,496_leaf1_4.tif_25,799.5605469,47.04330656,455.2341218,24.97756847,41.06337441,2.990931475,805.5540297,0.815833005,1.644010083,0
Z019E0047,496,1,4,496_leaf1_4,26,496_leaf1_4.tif_26,594.4824219,405.4448897,257.1453476,23.81089179,31.92874662,0.099020228,597.1004702,0.896279599,1.340930315,0
Z019E0047,496,1,4,496_leaf1_4,27,496_leaf1_4.tif_27,540.7714844,7.402187361,54.6602299,26.02847927,27.19440966,0.499116082,555.9276972,-0.096415454,1.044794411,edge
Z019E0047,496,1,4,496_leaf1_4,28,496_leaf1_4.tif_28,723.8769531,340.875694,339.195966,23.50914171,39.29832996,3.060191283,725.6058073,0.675703326,1.671619085,0
Z019E0047,496,1,4,496_leaf1_4,29,496_leaf1_4.tif_29,411.3769531,449.4996862,256.1362507,20.25690863,26.0371652,0.280268461,414.2444984,0.826055138,1.285347418,0
Z019E0047,496,1,4,496_leaf1_4,30,496_leaf1_4.tif_30,838.6230469,165.868231,40.00902277,26.64492249,40.20586638,3.082593255,841.3830671,0.781270088,1.508950398,0
Z019E0047,496,1,4,496_leaf1_4,31,496_leaf1_4.tif_31,860.5957031,495.7033419,50.05585093,24.01803558,45.73152929,3.134998328,862.666811,0.770240928,1.904049527,0
Z019E0047,496,1,4,496_leaf1_4,32,496_leaf1_4.tif_32,682.3730469,323.7574813,282.847739,24.77160832,35.16347904,3.108187068,684.1257275,0.798830159,1.419507308,0
Z019E0047,496,1,4,496_leaf1_4,33,496_leaf1_4.tif_33,714.1113281,20.1562994,342.8861925,24.26261008,37.60443284,3.05269213,716.5829049,0.776109754,1.549892312,0
Z019E0047,496,1,4,496_leaf1_4,34,496_leaf1_4.tif_34,758.0566406,217.6791504,435.7832676,24.87273576,39.00716138,2.943779984,762.0049358,0.758073285,1.568269842,0
Z019E0047,496,1,4,496_leaf1_4,35,496_leaf1_4.tif_35,657.9589844,504.1837429,329.1542465,27.06755252,31.69835166,2.943874689,673.8691098,0.068197099,1.171083039,edge
Z019E0047,496,1,4,496_leaf1_4,36,496_leaf1_4.tif_36,689.6972656,419.1414702,149.7917417,24.38980216,36.14885604,0.104882694,692.4568522,0.784926922,1.482129941,0
Z019E0047,496,1,4,496_leaf1_4,37,496_leaf1_4.tif_37,662.8417969,491.3465708,257.8415656,24.93844489,33.94397783,3.092333974,664.8474153,0.792638956,1.361110446,0
Z019E0047,496,1,4,496_leaf1_4,38,496_leaf1_4.tif_38,609.1308594,370.665648,149.8366152,22.59246061,34.52174556,0.022624195,612.5565136,0.780878628,1.528020615,0
Z019E0047,496,1,4,496_leaf1_4,39,496_leaf1_4.tif_39,943.6035156,496.5830602,432.8720809,27.98310886,43.05689907,0.001198922,946.2994603,0.793079975,1.538674608,0
Z019E0047,496,1,4,496_leaf1_4,40,496_leaf1_4.tif_40,745.8496094,67.80517115,62.26042956,25.15117512,37.88096356,0.033962502,748.2886879,0.83511074,1.506130961,0
Z019E0047,496,1,4,496_leaf1_4,41,496_leaf1_4.tif_41,238.0371094,4.638510415,428.2803983,19.58245604,15.98720626,0.115641726,245.8836321,0.267616473,0.816404553,edge
Z019E0047,496,1,4,496_leaf1_4,42,496_leaf1_4.tif_42,736.0839844,349.9988546,34.20920048,26.75771879,35.07147895,0.099475561,737.043375,0.810128408,1.310705118,0
Z019E0047,496,1,4,496_leaf1_4,43,496_leaf1_4.tif_43,748.2910156,193.239591,180.8168503,25.18034387,37.98668179,3.138364024,751.2472525,0.817255531,1.508584712,0
Z019E0047,496,1,4,496_leaf1_4,44,496_leaf1_4.tif_44,743.4082031,388.6566949,172.3130894,24.89757155,38.1796459,3.071722808,746.5841516,0.663079295,1.533468669,0
Z019E0047,496,1,4,496_leaf1_4,45,496_leaf1_4.tif_45,936.2792969,426.716045,428.5347375,27.76438966,42.92518426,0.074976823,936.0308882,0.79368929,1.546051788,0
Z019E0047,496,1,4,496_leaf1_4,46,496_leaf1_4.tif_46,621.3378906,141.612267,178.4243289,22.2485676,35.66472192,0.059610539,623.2047847,0.806158958,1.603012048,0
Z019E0047,496,1,4,496_leaf1_4,47,496_leaf1_4.tif_47,736.0839844,228.882849,459.6395275,23.77861432,39.44977295,2.98313189,736.7513365,0.629807226,1.659044233,0
Z019E0047,496,1,4,496_leaf1_4,48,496_leaf1_4.tif_48,848.3886719,289.4475616,36.38572073,25.37662317,42.60138358,0.021643887,849.0776635,0.709791093,1.678764873,0
Z019E0047,496,1,4,496_leaf1_4,49,496_leaf1_4.tif_49,628.6621094,199.260224,289.3551372,23.34612467,34.39272912,0.143742854,630.6251993,0.783340362,1.473166515,0
Z019E0047,496,1,4,496_leaf1_4,50,496_leaf1_4.tif_50,838.6230469,460.9859565,27.50037891,27.91357845,38.23171555,3.089778074,838.1643467,0.814826702,1.369645802,0
Z019E0047,496,1,4,496_leaf1_4,51,496_leaf1_4.tif_51,626.2207031,213.0329345,265.2868781,23.13955171,34.68626249,0.071741042,630.3798589,0.82538359,1.499003218,0
Z019E0047,496,1,4,496_leaf1_4,52,496_leaf1_4.tif_52,675.0488281,100.1491243,175.8008538,23.74746763,36.34893419,0.092689141,677.9518759,0.84507124,1.530644646,0
Z019E0047,496,1,4,496_leaf1_4,53,496_leaf1_4.tif_53,1004.638672,465.2177016,459.3744544,29.72317412,43.10343907,3.094396232,1006.22937,0.716721683,1.450162722,0
Z019E0047,496,1,4,496_leaf1_4,54,496_leaf1_4.tif_54,833.7402344,393.484988,32.97411371,26.67049312,39.86231827,2.980418668,834.9942394,0.830760385,1.494622468,0
Z019E0047,496,1,4,496_leaf1_4,55,496_leaf1_4.tif_55,650.6347656,259.2105711,263.3564287,23.68675472,35.17023458,0.080950222,654.2906426,0.818252647,1.48480596,0
Z019E0047,496,1,4,496_leaf1_4,56,496_leaf1_4.tif_56,733.6425781,100.6386728,39.31751,24.58818149,38.08675783,0.054601547,735.5129031,0.83061976,1.548986364,0
Z019E0047,496,1,4,496_leaf1_4,57,496_leaf1_4.tif_57,750.7324219,441.3428923,171.7989186,23.68152225,40.48905313,0.010293203,753.0730698,0.785430544,1.709731862,0
Z019E0047,496,1,4,496_leaf1_4,58,496_leaf1_4.tif_58,675.0488281,168.0536372,155.9899675,23.61430346,36.53150808,0.120750855,677.5363844,0.880521958,1.547007649,0
Z019E0047,496,1,4,496_leaf1_4,59,496_leaf1_4.tif_59,704.3457031,107.7527171,343.4767114,25.1943203,35.8311085,3.102104399,709.0106711,0.813357176,1.422189925,0
Z019E0047,496,1,4,496_leaf1_4,60,496_leaf1_4.tif_60,616.4550781,119.5487595,153.6469193,22.59509191,34.92337985,0.055468648,619.755317,0.861736418,1.545617959,0
Z019E0047,496,1,4,496_leaf1_4,61,496_leaf1_4.tif_61,797.1191406,94.73123046,432.1286185,25.72051636,39.56874034,3.096012854,799.3220425,0.812996181,1.538411585,0
Z019E0047,496,1,4,496_leaf1_4,62,496_leaf1_4.tif_62,577.3925781,181.7969405,348.9876692,21.72138325,34.16734454,0.007728021,582.8926604,0.764799567,1.572981985,0
Z019E0047,496,1,4,496_leaf1_4,63,496_leaf1_4.tif_63,780.0292969,226.5334587,37.76859713,26.48195125,37.64492977,3.073397408,782.9722216,0.753904843,1.421531571,0
Z019E0047,496,1,4,496_leaf1_4,64,496_leaf1_4.tif_64,550.5371094,100.3457253,261.3425474,21.48581786,32.78020971,0.022591337,553.1634783,0.821826864,1.5256673,0
Z019E0047,496,1,4,496_leaf1_4,65,496_leaf1_4.tif_65,523.6816406,16.754648,256.7269426,19.74914168,34.09326373,0.103199554,528.8185547,0.737672075,1.726316225,0
Z019E0047,496,1,4,496_leaf1_4,66,496_leaf1_4.tif_66,989.9902344,311.5792222,454.5597369,30.26788473,41.70490157,2.959027685,991.4231446,0.690634733,1.377859799,0
Z019E0047,496,1,4,496_leaf1_4,67,496_leaf1_4.tif_67,665.2832031,168.6480297,265.8693526,22.60429855,37.67934587,0.24312105,668.9355408,0.798466928,1.666910644,0
Z019E0047,496,1,4,496_leaf1_4,68,496_leaf1_4.tif_68,682.3730469,430.4666136,281.469207,23.8559227,36.42510187,0.018200279,682.4752014,0.7575412,1.526878768,0
Z019E0047,496,1,4,496_leaf1_4,69,496_leaf1_4.tif_69,565.1855469,64.46238591,281.5212596,22.58168943,32.03352801,0.019203051,568.1343968,0.886465338,1.418562066,0
Z019E0047,496,1,4,496_leaf1_4,70,496_leaf1_4.tif_70,684.8144531,288.9719643,341.0364758,23.54990885,37.14702665,3.091824405,687.073454,0.650829117,1.57737454,0
Z019E0047,496,1,4,496_leaf1_4,71,496_leaf1_4.tif_71,667.7246094,225.1726881,348.0027624,24.71824701,34.57073043,3.001429196,671.1446072,0.715828146,1.398591511,0
Z019E0047,496,1,4,496_leaf1_4,72,496_leaf1_4.tif_72,863.0371094,190.8953149,64.48719769,25.49431392,43.18680912,3.112331523,864.7375693,0.776996811,1.693978087,0
Z019E0047,496,1,4,496_leaf1_4,73,496_leaf1_4.tif_73,804.4433594,129.9901135,64.8965646,25.36773606,40.54105775,3.090793494,807.7308445,0.784625771,1.59813464,0
Z019E0047,496,1,4,496_leaf1_4,74,496_leaf1_4.tif_74,633.5449219,366.99879,258.2807894,24.16611739,33.57842523,0.065310614,637.3193241,0.811604489,1.389483659,0
Z019E0047,496,1,4,496_leaf1_4,75,496_leaf1_4.tif_75,1002.197266,43.38052721,32.36258903,30.63065238,41.67350354,0.060295838,1002.550231,0.727024999,1.360516355,0
Z019E0047,496,1,4,496_leaf1_4,76,496_leaf1_4.tif_76,777.5878906,104.5141664,458.0656052,23.45390138,42.36477014,3.077433764,780.3866483,0.764894776,1.806299492,0
Z019E0047,496,1,4,496_leaf1_4,77,496_leaf1_4.tif_77,784.9121094,493.5638136,169.7987572,24.91342556,40.12506522,3.137068074,785.1254933,0.800687742,1.610580011,0
Z019E0047,496,1,4,496_leaf1_4,78,496_leaf1_4.tif_78,711.6699219,19.36269512,169.5117866,25.5188539,35.7229489,0.141249946,715.9758095,0.848558893,1.399864941,0
Z019E0047,496,1,4,496_leaf1_4,79,496_leaf1_4.tif_79,684.8144531,34.28329348,428.4490342,24.27399169,36.11990615,3.003935901,688.6169264,0.534796224,1.488008508,0
Z019E0047,496,1,4,496_leaf1_4,80,496_leaf1_4.tif_80,682.3730469,60.87289238,174.8900197,24.95515038,34.98665697,0.000157498,685.7290048,0.819533538,1.401981412,0
